source,title,content,language,collected_at,clean_content,tokens
VietnamNet,Giá vàng hôm nay 15/1/2026: SJC quay đầu giảm 700 nghìn đồng/lượng,Giá vàng hôm nay 15/1/2026: SJC quay đầu giảm 700 nghìn đồng/lượng,vi,2026-01-16 22:12:11.532096,giá vàng hôm nay sjc quay đầu giảm nghìn đồnglượng,giá vàng hôm_nay sjc quay đầu giảm nghìn đồnglượng
VietnamNet,"Giá bạc ngày hôm nay 15/1 suy yếu, nhiều thương hiệu giảm giá","Giá bạc ngày hôm nay 15/1 suy yếu, nhiều thương hiệu giảm giá",vi,2026-01-16 22:12:11.532099,giá bạc ngày hôm nay suy yếu nhiều thương hiệu giảm giá,giá bạc ngày hôm_nay suy_yếu nhiều thương_hiệu giảm_giá
VietnamNet,"Thưởng tất niên, tân niên: Không phải khoản nào cũng được miễn thuế","Thưởng tất niên, tân niên: Không phải khoản nào cũng được miễn thuế",vi,2026-01-16 22:12:11.532102,thưởng tất niên tân niên không phải khoản nào cũng được miễn thuế,thưởng tất_niên tân_niên không phải khoản nào cũng được miễn thuế
VietnamNet,Quyết toán thuế thu nhập cá nhân: Cách xử lý khi người phụ thuộc có 2 mã số thuế,Quyết toán thuế thu nhập cá nhân: Cách xử lý khi người phụ thuộc có 2 mã số thuế,vi,2026-01-16 22:12:11.532105,quyết toán thuế thu nhập cá nhân cách xử lý khi người phụ thuộc có mã số thuế,quyết_toán thuế_thu_nhập cá_nhân_cách xử_lý khi người phụ_thuộc có mã_số thuế
VietnamNet,"3 mốc nộp thuế 'không được quên' đầu năm 2026, chậm là bị phạt","3 mốc nộp thuế 'không được quên' đầu năm 2026, chậm là bị phạt",vi,2026-01-16 22:12:11.532108,mốc nộp thuế không được quên đầu năm chậm là bị phạt,mốc nộp thuế không được quên đầu năm chậm là bị phạt
VietnamNet,Tập đoàn BRG được Ban Tuyên giáo và Dân vận Trung ương tặng Bằng khen,Tập đoàn BRG được Ban Tuyên giáo và Dân vận Trung ương tặng Bằng khen,vi,2026-01-16 22:12:11.532120,tập đoàn brg được ban tuyên giáo và dân vận trung ương tặng bằng khen,tập_đoàn brg được ban tuyên_giáo và dân_vận trung_ương tặng bằng khen
VietnamNet,"'Bỏ túi' 8 cổng thông tin điện tử người nộp thuế cần biết để tra cứu, kê khai","'Bỏ túi' 8 cổng thông tin điện tử người nộp thuế cần biết để tra cứu, kê khai",vi,2026-01-16 22:12:11.532123,bỏ túi cổng thông tin điện tử người nộp thuế cần biết để tra cứu kê khai,bỏ túi cổng thông_tin điện_tử người nộp thuế cần biết để tra_cứu kê_khai
VietnamNet,"Thể chế hóa mạnh mẽ hơn nữa quyền tự do tín ngưỡng, tôn giáo","Thể chế hóa mạnh mẽ hơn nữa quyền tự do tín ngưỡng, tôn giáo",vi,2026-01-16 22:12:13.711454,thể chế hóa mạnh mẽ hơn nữa quyền tự do tín ngưỡng tôn giáo,thể_chế_hóa mạnh_mẽ hơn_nữa quyền tự_do tín_ngưỡng tôn_giáo
VietnamNet,Văn kiện Đại hội Đảng: Đặt bình đẳng ở vị trí trung tâm của đại đoàn kết dân tộc,Văn kiện Đại hội Đảng: Đặt bình đẳng ở vị trí trung tâm của đại đoàn kết dân tộc,vi,2026-01-16 22:12:13.711465,văn kiện đại hội đảng đặt bình đẳng ở vị trí trung tâm của đại đoàn kết dân tộc,văn_kiện đại_hội đảng_đặt bình_đẳng ở vị_trí trung_tâm của đại_đoàn_kết dân_tộc
VietnamNet,"Sửa đổi Luật Tín ngưỡng, tôn giáo phải bảo đảm tính hài hòa, phù hợp","Sửa đổi Luật Tín ngưỡng, tôn giáo phải bảo đảm tính hài hòa, phù hợp",vi,2026-01-16 22:12:13.711475,sửa đổi luật tín ngưỡng tôn giáo phải bảo đảm tính hài hòa phù hợp,sửa_đổi luật_tín_ngưỡng tôn_giáo phải bảo_đảm tính hài_hòa phù_hợp
VietnamNet,Kỳ vọng của đồng bào dân tộc thiểu số trước thềm Đại hội 14 của Đảng,Kỳ vọng của đồng bào dân tộc thiểu số trước thềm Đại hội 14 của Đảng,vi,2026-01-16 22:12:13.711478,kỳ vọng của đồng bào dân tộc thiểu số trước thềm đại hội của đảng,kỳ_vọng của đồng_bào dân_tộc_thiểu_số trước thềm đại_hội của đảng
VietnamNet,"Bộ trưởng Đào Ngọc Dung: Năm 2026 tăng tốc mạnh mẽ, 'làm 1 ngày nghĩ cho 10 năm'","Bộ trưởng Đào Ngọc Dung: Năm 2026 tăng tốc mạnh mẽ, 'làm 1 ngày nghĩ cho 10 năm'",vi,2026-01-16 22:12:13.711484,bộ trưởng đào ngọc dung năm tăng tốc mạnh mẽ làm ngày nghĩ cho năm,bộ_trưởng đào ngọc_dung năm tăng_tốc mạnh_mẽ làm ngày nghĩ cho năm
VietnamNet,Người trẻ vùng cao Quảng Ngãi đưa bản sắc dân tộc lên không gian số,Người trẻ vùng cao Quảng Ngãi đưa bản sắc dân tộc lên không gian số,vi,2026-01-16 22:12:13.711487,người trẻ vùng cao quảng ngãi đưa bản sắc dân tộc lên không gian số,người trẻ vùng_cao quảng_ngãi đưa bản_sắc dân_tộc lên không_gian số
VietnamNet,"Nhiệm kỳ Đại hội XIII: Giảm nghèo bền vững, lấy con người làm trung tâm","Nhiệm kỳ Đại hội XIII: Giảm nghèo bền vững, lấy con người làm trung tâm",vi,2026-01-16 22:12:13.711490,nhiệm kỳ đại hội xiii giảm nghèo bền vững lấy con người làm trung tâm,nhiệm_kỳ đại_hội_xiii giảm nghèo bền_vững lấy con_người làm trung_tâm
VietnamNet,Thứ trưởng Y Vinh Tơr: Đầu tư trường dự bị đại học là đầu tư cho tương lai,Thứ trưởng Y Vinh Tơr: Đầu tư trường dự bị đại học là đầu tư cho tương lai,vi,2026-01-16 22:12:13.711493,thứ trưởng y vinh tơr đầu tư trường dự bị đại học là đầu tư cho tương lai,thứ_trưởng y_vinh_tơr đầu_tư trường dự_bị đại_học là đầu_tư cho tương_lai
VietnamNet,Thứ trưởng Y Thông dự lễ khởi công dự án đầu tư cơ sở vật chất cho Trường Dự bị đại học Sầm Sơn,Thứ trưởng Y Thông dự lễ khởi công dự án đầu tư cơ sở vật chất cho Trường Dự bị đại học Sầm Sơn,vi,2026-01-16 22:12:13.711496,thứ trưởng y thông dự lễ khởi công dự án đầu tư cơ sở vật chất cho trường dự bị đại học sầm sơn,thứ_trưởng y_thông dự lễ khởi_công dự_án đầu_tư cơ_sở vật_chất cho trường dự_bị đại_học sầm sơn
VietnamNet,"Những mái trường được xây dựng ở vùng DTTS là công trình của tình dân tộc, nghĩa đồng bào","Những mái trường được xây dựng ở vùng DTTS là công trình của tình dân tộc, nghĩa đồng bào",vi,2026-01-16 22:12:13.711498,những mái trường được xây dựng ở vùng dtts là công trình của tình dân tộc nghĩa đồng bào,những mái trường được xây_dựng ở vùng dtts là công_trình của tình dân_tộc nghĩa đồng_bào
VietnamNet,Khai mở sinh kế bền vững từ văn hóa Tây Nguyên,Khai mở sinh kế bền vững từ văn hóa Tây Nguyên,vi,2026-01-16 22:12:13.711501,khai mở sinh kế bền vững từ văn hóa tây nguyên,khai mở sinh_kế bền_vững từ văn_hóa tây_nguyên
VietnamNet,Ban Thường vụ Đảng ủy Bộ Dân tộc và Tôn giáo làm việc với Ban Tôn giáo Chính phủ,Ban Thường vụ Đảng ủy Bộ Dân tộc và Tôn giáo làm việc với Ban Tôn giáo Chính phủ,vi,2026-01-16 22:12:13.711504,ban thường vụ đảng ủy bộ dân tộc và tôn giáo làm việc với ban tôn giáo chính phủ,ban thường_vụ đảng ủy_bộ dân_tộc và tôn_giáo làm_việc với ban tôn_giáo chính_phủ
VietnamNet,Từ chỉ đạo của Tổng Bí thư đến chiến lược phát triển nguồn nhân lực vùng đồng bào DTTS,Từ chỉ đạo của Tổng Bí thư đến chiến lược phát triển nguồn nhân lực vùng đồng bào DTTS,vi,2026-01-16 22:12:13.711506,từ chỉ đạo của tổng bí thư đến chiến lược phát triển nguồn nhân lực vùng đồng bào dtts,từ chỉ_đạo của tổng_bí_thư đến chiến_lược phát_triển nguồn nhân_lực vùng đồng_bào dtts
VietnamNet,Chương trình Mục tiêu quốc gia: Tạo sinh kế cho đồng bào Khmer vùng Bảy Núi,Chương trình Mục tiêu quốc gia: Tạo sinh kế cho đồng bào Khmer vùng Bảy Núi,vi,2026-01-16 22:12:13.711509,chương trình mục tiêu quốc gia tạo sinh kế cho đồng bào khmer vùng bảy núi,chương_trình mục_tiêu quốc_gia tạo sinh_kế cho đồng_bào khmer vùng bảy núi
VietnamNet,Chữ Thái Lai Tay và hành trình trở thành di sản văn hóa phi vật thể quốc gia,Chữ Thái Lai Tay và hành trình trở thành di sản văn hóa phi vật thể quốc gia,vi,2026-01-16 22:12:13.711512,chữ thái lai tay và hành trình trở thành di sản văn hóa phi vật thể quốc gia,chữ_thái lai_tay và hành_trình trở_thành di_sản văn_hóa phi vật_thể quốc_gia
VietnamNet,Giữ gìn bản sắc văn hóa từ việc dạy tiếng Ê Đê trong trường học,Giữ gìn bản sắc văn hóa từ việc dạy tiếng Ê Đê trong trường học,vi,2026-01-16 22:12:13.711515,giữ gìn bản sắc văn hóa từ việc dạy tiếng ê đê trong trường học,giữ_gìn bản_sắc văn_hóa từ việc dạy tiếng ê_đê trong trường_học
VietnamNet,'Cầu nối' đưa chính sách vào đời sống làm đổi thay những bản làng nghèo,'Cầu nối' đưa chính sách vào đời sống làm đổi thay những bản làng nghèo,vi,2026-01-16 22:12:13.711517,cầu nối đưa chính sách vào đời sống làm đổi thay những bản làng nghèo,cầu_nối đưa chính_sách vào đời_sống làm đổi_thay những bản_làng nghèo
VietnamNet,"Biến đất sỏi đá thành vùng quả ngọt, nông dân Hrê cùng nhau thoát nghèo","Biến đất sỏi đá thành vùng quả ngọt, nông dân Hrê cùng nhau thoát nghèo",vi,2026-01-16 22:12:13.711522,biến đất sỏi đá thành vùng quả ngọt nông dân hrê cùng nhau thoát nghèo,biến đất sỏi đá thành vùng quả ngọt nông_dân hrê cùng nhau thoát nghèo
VietnamNet,"TPHCM tổ chức hội nghị tổng kết công tác dân tộc, tín ngưỡng và tôn giáo","TPHCM tổ chức hội nghị tổng kết công tác dân tộc, tín ngưỡng và tôn giáo",vi,2026-01-16 22:12:13.711524,tphcm tổ chức hội nghị tổng kết công tác dân tộc tín ngưỡng và tôn giáo,tphcm tổ_chức hội_nghị tổng_kết công_tác dân_tộc tín_ngưỡng và tôn_giáo
VietnamNet,Vàng Thị Dế - Cô gái mang vải lanh truyền thống của người Mông ra thế giới,Vàng Thị Dế - Cô gái mang vải lanh truyền thống của người Mông ra thế giới,vi,2026-01-16 22:12:13.711527,vàng thị dế cô gái mang vải lanh truyền thống của người mông ra thế giới,vàng thị_dế cô gái mang vải_lanh truyền_thống của người mông ra thế_giới
VietnamNet,"Kết luận của Tổng Bí thư tại buổi gặp mặt học sinh, sinh viên DTTS xuất sắc","Kết luận của Tổng Bí thư tại buổi gặp mặt học sinh, sinh viên DTTS xuất sắc",vi,2026-01-16 22:12:13.711530,kết luận của tổng bí thư tại buổi gặp mặt học sinh sinh viên dtts xuất sắc,kết_luận của tổng_bí_thư tại buổi gặp_mặt học_sinh sinh_viên dtts xuất_sắc
VietnamNet,Bà con vùng lũ Đắk Lắk nhận nhà mới từ 'Chiến dịch Quang Trung',Bà con vùng lũ Đắk Lắk nhận nhà mới từ 'Chiến dịch Quang Trung',vi,2026-01-16 22:12:13.711532,bà con vùng lũ đắk lắk nhận nhà mới từ chiến dịch quang trung,bà_con vùng lũ đắk lắk nhận nhà mới từ chiến_dịch quang_trung
VietnamNet,“Đánh thức” tiếng đàn Sèn Dư của đồng bào Cờ Lao,“Đánh thức” tiếng đàn Sèn Dư của đồng bào Cờ Lao,vi,2026-01-16 22:12:13.711535,đánh thức tiếng đàn sèn dư của đồng bào cờ lao,đánh_thức tiếng đàn sèn_dư của đồng_bào cờ lao
VietnamNet,Mùa hoa mận Mộc Châu: Sắc trắng cao nguyên níu tim người,Mùa hoa mận Mộc Châu: Sắc trắng cao nguyên níu tim người,vi,2026-01-16 22:12:13.711538,mùa hoa mận mộc châu sắc trắng cao nguyên níu tim người,mùa hoa mận_mộc châu_sắc trắng cao_nguyên níu tim người
VietnamNet,"Tổng Bí thư: Nghiên cứu cấp học bổng đào tạo ở nước ngoài cho học sinh, sinh viên DTTS xuất sắc","Tổng Bí thư: Nghiên cứu cấp học bổng đào tạo ở nước ngoài cho học sinh, sinh viên DTTS xuất sắc",vi,2026-01-16 22:12:13.711541,tổng bí thư nghiên cứu cấp học bổng đào tạo ở nước ngoài cho học sinh sinh viên dtts xuất sắc,tổng_bí_thư nghiên_cứu cấp học_bổng đào_tạo ở nước_ngoài cho học_sinh sinh_viên dtts xuất_sắc
VietnamNet,Cô gái Ba Na giữ văn hóa dân tộc bằng từ điển số,Cô gái Ba Na giữ văn hóa dân tộc bằng từ điển số,vi,2026-01-16 22:12:13.711543,cô gái ba na giữ văn hóa dân tộc bằng từ điển số,cô gái ba na_giữ văn_hóa dân_tộc bằng từ_điển số
VietnamNet,"Nghệ nhân hơn 100 tuổi giữ ""lửa"" văn hóa truyền thống của người Ba Na","Nghệ nhân hơn 100 tuổi giữ ""lửa"" văn hóa truyền thống của người Ba Na",vi,2026-01-16 22:12:13.711546,nghệ nhân hơn tuổi giữ lửa văn hóa truyền thống của người ba na,nghệ_nhân hơn tuổi giữ lửa văn_hóa truyền_thống của người ba na
VietnamNet,Sơn La dừng phương án thi lớp 10 năm 2026 bằng tổ hợp 6 môn,Sơn La dừng phương án thi lớp 10 năm 2026 bằng tổ hợp 6 môn,vi,2026-01-16 22:12:15.908649,sơn la dừng phương án thi lớp năm bằng tổ hợp môn,sơn_la dừng phương_án thi lớp năm bằng tổ_hợp môn
VietnamNet,"Thêm nhiều tỉnh, thành công bố môn thi thứ 3 vào lớp 10 năm nay","Thêm nhiều tỉnh, thành công bố môn thi thứ 3 vào lớp 10 năm nay",vi,2026-01-16 22:12:15.908661,thêm nhiều tỉnh thành công bố môn thi thứ vào lớp năm nay,thêm nhiều tỉnh_thành công_bố môn thi thứ vào lớp năm nay
VietnamNet,Việt Nam cần đặt mục tiêu có 1 đại học lọt top 20 đến 50 thế giới,Việt Nam cần đặt mục tiêu có 1 đại học lọt top 20 đến 50 thế giới,vi,2026-01-16 22:12:15.908667,việt nam cần đặt mục tiêu có đại học lọt top đến thế giới,việt_nam cần đặt mục_tiêu có đại_học lọt_top đến thế_giới
VietnamNet,Tổng Bí thư nào từng nói 'cho em để chức vị bên ngoài cánh cổng trường',Tổng Bí thư nào từng nói 'cho em để chức vị bên ngoài cánh cổng trường',vi,2026-01-16 22:12:15.908673,tổng bí thư nào từng nói cho em để chức vị bên ngoài cánh cổng trường,tổng_bí_thư nào từng nói cho em để chức_vị bên ngoài cánh cổng trường
VietnamNet,Trường ĐH Thương mại công bố 4 phương thức tuyển sinh năm 2026,Trường ĐH Thương mại công bố 4 phương thức tuyển sinh năm 2026,vi,2026-01-16 22:12:15.908678,trường đh thương mại công bố phương thức tuyển sinh năm,trường đh thương_mại công_bố phương_thức tuyển_sinh năm
VietnamNet,"Một trường đại học chi hơn 1,5 tỷ đồng lì xì Tết sớm cho sinh viên","Một trường đại học chi hơn 1,5 tỷ đồng lì xì Tết sớm cho sinh viên",vi,2026-01-16 22:12:15.908683,một trường đại học chi hơn tỷ đồng lì xì tết sớm cho sinh viên,một trường đại_học chi hơn tỷ đồng lì_xì tết sớm cho sinh_viên
VietnamNet,Nữ sinh đứng hạng nhất lớp bị phạt tù treo trong vụ đề thi bị trộm giữa đêm,Nữ sinh đứng hạng nhất lớp bị phạt tù treo trong vụ đề thi bị trộm giữa đêm,vi,2026-01-16 22:12:15.908688,nữ sinh đứng hạng nhất lớp bị phạt tù treo trong vụ đề thi bị trộm giữa đêm,nữ_sinh đứng hạng nhất lớp bị phạt tù_treo trong vụ đề_thi bị trộm giữa đêm
VietnamNet,"Tuyển sinh lớp 10 TPHCM 2026 có 4 trường THPT chuyên, 2 trường rất nổi tiếng","Tuyển sinh lớp 10 TPHCM 2026 có 4 trường THPT chuyên, 2 trường rất nổi tiếng",vi,2026-01-16 22:12:15.908692,tuyển sinh lớp tphcm có trường thpt chuyên trường rất nổi tiếng,tuyển_sinh lớp tphcm có trường thpt chuyên_trường rất nổi_tiếng
VietnamNet,Công bố đề tham khảo thi Đánh giá năng lực của Trường ĐH Sư phạm Hà Nội năm 2026,Công bố đề tham khảo thi Đánh giá năng lực của Trường ĐH Sư phạm Hà Nội năm 2026,vi,2026-01-16 22:12:15.908697,công bố đề tham khảo thi đánh giá năng lực của trường đh sư phạm hà nội năm,công_bố đề tham_khảo thi đánh_giá năng_lực của trường đh sư_phạm hà_nội năm
VietnamNet,Lịch nghỉ Tết Âm lịch 2026 của học sinh TPHCM mới nhất,Lịch nghỉ Tết Âm lịch 2026 của học sinh TPHCM mới nhất,vi,2026-01-16 22:12:15.908702,lịch nghỉ tết âm lịch của học sinh tphcm mới nhất,lịch nghỉ tết_âm_lịch của học_sinh tphcm mới nhất
VietnamNet,"Tổng Bí thư nào quê Bắc Ninh, được bầu khi mới 26 tuổi?","Tổng Bí thư nào quê Bắc Ninh, được bầu khi mới 26 tuổi?",vi,2026-01-16 22:12:15.908707,tổng bí thư nào quê bắc ninh được bầu khi mới tuổi,tổng_bí_thư nào quê bắc_ninh được bầu khi mới tuổi
VietnamNet,"VinUni tăng tốc thu hút nhân tài, chuyển dịch lên mô hình đại học nghiên cứu","VinUni tăng tốc thu hút nhân tài, chuyển dịch lên mô hình đại học nghiên cứu",vi,2026-01-16 22:12:15.908712,vinuni tăng tốc thu hút nhân tài chuyển dịch lên mô hình đại học nghiên cứu,vinuni tăng_tốc thu_hút nhân_tài chuyển_dịch lên mô_hình đại_học nghiên_cứu
VietnamNet,"Nhiều đại học phía Nam công bố tuyển sinh 2026, quay lại xét tuyển học bạ","Nhiều đại học phía Nam công bố tuyển sinh 2026, quay lại xét tuyển học bạ",vi,2026-01-16 22:12:15.908721,nhiều đại học phía nam công bố tuyển sinh quay lại xét tuyển học bạ,nhiều đại_học phía nam công_bố tuyển_sinh quay lại xét_tuyển học_bạ
VietnamNet,"ĐH Công nghiệp Hà Nội tuyển sinh 8.300 chỉ tiêu, mở 4 chương trình đào tạo mới","ĐH Công nghiệp Hà Nội tuyển sinh 8.300 chỉ tiêu, mở 4 chương trình đào tạo mới",vi,2026-01-16 22:12:15.908725,đh công nghiệp hà nội tuyển sinh chỉ tiêu mở chương trình đào tạo mới,đh công_nghiệp hà_nội tuyển_sinh chỉ_tiêu mở chương_trình đào_tạo mới
VietnamNet,Học cử nhân quốc tế Đại học Keuka tại UEF - Du học Mỹ ‘không cần Visa’,Học cử nhân quốc tế Đại học Keuka tại UEF - Du học Mỹ ‘không cần Visa’,vi,2026-01-16 22:12:15.908730,học cử nhân quốc tế đại học keuka tại uef du học mỹ không cần visa,học cử_nhân quốc_tế đại_học keuka tại uef du_học mỹ không cần visa
VietnamNet,"Trường ĐH xây dựng nền tảng số hỗ trợ quản lý học sinh, thí điểm ở Hà Nội","Trường ĐH xây dựng nền tảng số hỗ trợ quản lý học sinh, thí điểm ở Hà Nội",vi,2026-01-16 22:12:15.908735,trường đh xây dựng nền tảng số hỗ trợ quản lý học sinh thí điểm ở hà nội,trường đh xây_dựng nền_tảng số hỗ_trợ quản_lý học_sinh thí_điểm ở hà_nội
VietnamNet,Giáo sư tài chính bị rút 12 bài báo khỏi các tạp chí do chính mình biên tập,Giáo sư tài chính bị rút 12 bài báo khỏi các tạp chí do chính mình biên tập,vi,2026-01-16 22:12:15.908739,giáo sư tài chính bị rút bài báo khỏi các tạp chí do chính mình biên tập,giáo_sư tài_chính bị rút bài báo khỏi các tạp_chí do chính mình biên_tập
VietnamNet,"Lịch nghỉ Tết âm lịch 2026 của học sinh các tỉnh, thành cả nước","Lịch nghỉ Tết âm lịch 2026 của học sinh các tỉnh, thành cả nước",vi,2026-01-16 22:12:15.908743,lịch nghỉ tết âm lịch của học sinh các tỉnh thành cả nước,lịch nghỉ tết_âm_lịch của học_sinh các tỉnh_thành cả nước
VietnamNet,Thầy giáo chỉ ra vì sao nhiều cha mẹ dạy con học sai cách,Thầy giáo chỉ ra vì sao nhiều cha mẹ dạy con học sai cách,vi,2026-01-16 22:12:15.908748,thầy giáo chỉ ra vì sao nhiều cha mẹ dạy con học sai cách,thầy_giáo chỉ ra vì_sao nhiều cha_mẹ dạy con học sai cách
VietnamNet,Top những ngành giúp sinh viên Việt Nam tăng cơ hội định cư ở Australia,Top những ngành giúp sinh viên Việt Nam tăng cơ hội định cư ở Australia,vi,2026-01-16 22:12:15.908752,top những ngành giúp sinh viên việt nam tăng cơ hội định cư ở australia,top những ngành giúp sinh_viên việt_nam tăng cơ_hội định_cư ở australia
VietnamNet,Trường ĐH Giao thông vận tải bỏ phương thức xét tuyển chỉ bằng học bạ năm 2026,Trường ĐH Giao thông vận tải bỏ phương thức xét tuyển chỉ bằng học bạ năm 2026,vi,2026-01-16 22:12:15.908756,trường đh giao thông vận tải bỏ phương thức xét tuyển chỉ bằng học bạ năm,trường đh giao_thông vận_tải bỏ phương_thức xét_tuyển chỉ bằng học_bạ năm
VietnamNet,Giám đốc Sở KH-CN Hà Nội Trần Anh Tuấn làm Phó hiệu trưởng Trường ĐH Thủ đô,Giám đốc Sở KH-CN Hà Nội Trần Anh Tuấn làm Phó hiệu trưởng Trường ĐH Thủ đô,vi,2026-01-16 22:12:15.908763,giám đốc sở khcn hà nội trần anh tuấn làm phó hiệu trưởng trường đh thủ đô,giám_đốc sở khcn hà_nội trần anh tuấn làm phó hiệu_trưởng trường đh thủ_đô
VietnamNet,PGS.TS Nguyễn Văn Hiền làm Giám đốc Sở GD-ĐT Hà Nội,PGS.TS Nguyễn Văn Hiền làm Giám đốc Sở GD-ĐT Hà Nội,vi,2026-01-16 22:12:15.908768,pgsts nguyễn văn hiền làm giám đốc sở gdđt hà nội,pgsts nguyễn_văn_hiền làm giám_đốc sở gdđt hà_nội
VietnamNet,"Khi trường công nghệ đào tạo bác sĩ, an toàn người bệnh phải đặt lên hàng đầu","Khi trường công nghệ đào tạo bác sĩ, an toàn người bệnh phải đặt lên hàng đầu",vi,2026-01-16 22:12:15.908783,khi trường công nghệ đào tạo bác sĩ an toàn người bệnh phải đặt lên hàng đầu,khi trường công_nghệ đào_tạo bác_sĩ an_toàn người_bệnh phải đặt lên hàng_đầu
VietnamNet,Trường ĐH Sư phạm Hà Nội công bố phương thức tuyển sinh năm 2026,Trường ĐH Sư phạm Hà Nội công bố phương thức tuyển sinh năm 2026,vi,2026-01-16 22:12:15.908788,trường đh sư phạm hà nội công bố phương thức tuyển sinh năm,trường đh sư_phạm hà_nội công_bố phương_thức tuyển_sinh năm
VietnamNet,Trường ĐH Sư phạm Hà Nội bổ nhiệm loạt cán bộ quản lý,Trường ĐH Sư phạm Hà Nội bổ nhiệm loạt cán bộ quản lý,vi,2026-01-16 22:12:15.908793,trường đh sư phạm hà nội bổ nhiệm loạt cán bộ quản lý,trường đh sư_phạm hà_nội bổ_nhiệm loạt cán_bộ quản_lý
VietnamNet,"Trường Quốc tế Mỹ bị giải thể, 'ngôi trường con nhà giàu' chính thức biến mất","Trường Quốc tế Mỹ bị giải thể, 'ngôi trường con nhà giàu' chính thức biến mất",vi,2026-01-16 22:12:15.908797,trường quốc tế mỹ bị giải thể ngôi trường con nhà giàu chính thức biến mất,trường quốc_tế mỹ bị giải_thể ngôi trường con nhà giàu chính_thức biến mất
VietnamNet,Kỳ họp Quốc hội nào chỉ kéo dài 4 giờ nhưng quyết định vận mệnh đất nước?,Kỳ họp Quốc hội nào chỉ kéo dài 4 giờ nhưng quyết định vận mệnh đất nước?,vi,2026-01-16 22:12:15.908801,kỳ họp quốc hội nào chỉ kéo dài giờ nhưng quyết định vận mệnh đất nước,kỳ họp quốc_hội nào chỉ kéo_dài giờ nhưng quyết_định vận_mệnh đất_nước
VietnamNet,Là con gái nên chọn học những ngành kỹ thuật nào?,Là con gái nên chọn học những ngành kỹ thuật nào?,vi,2026-01-16 22:12:15.908806,là con gái nên chọn học những ngành kỹ thuật nào,là con gái nên chọn học những ngành kỹ_thuật nào
VietnamNet,Một trường quốc tế tại TPHCM bị giải thể,Một trường quốc tế tại TPHCM bị giải thể,vi,2026-01-16 22:12:15.908810,một trường quốc tế tại tphcm bị giải thể,một trường quốc_tế tại tphcm bị giải_thể
VietnamNet,Nghệ An công bố 3 môn thi tuyển sinh lớp 10 năm học 2026-2027,Nghệ An công bố 3 môn thi tuyển sinh lớp 10 năm học 2026-2027,vi,2026-01-16 22:12:15.908815,nghệ an công bố môn thi tuyển sinh lớp năm học,nghệ_an công_bố môn thi_tuyển_sinh lớp năm_học
VietnamNet,Ukraine bắn hạ UAV được trang bị tên lửa không đối không của Nga,Ukraine bắn hạ UAV được trang bị tên lửa không đối không của Nga,vi,2026-01-16 22:12:18.404465,ukraine bắn hạ uav được trang bị tên lửa không đối không của nga,ukraine bắn hạ_uav được trang_bị tên_lửa không đối_không của nga
VietnamNet,Tỷ lệ tín nhiệm của người Mỹ dành cho ông Trump sụt giảm mạnh,Tỷ lệ tín nhiệm của người Mỹ dành cho ông Trump sụt giảm mạnh,vi,2026-01-16 22:12:18.404477,tỷ lệ tín nhiệm của người mỹ dành cho ông trump sụt giảm mạnh,tỷ_lệ tín_nhiệm của người mỹ dành cho ông trump_sụt giảm mạnh
VietnamNet,Quốc gia thay Mỹ cung cấp phần lớn tin tình báo cho Ukraine,Quốc gia thay Mỹ cung cấp phần lớn tin tình báo cho Ukraine,vi,2026-01-16 22:12:18.404483,quốc gia thay mỹ cung cấp phần lớn tin tình báo cho ukraine,quốc_gia thay mỹ cung_cấp phần_lớn tin tình_báo cho ukraine
VietnamNet,"Nga phá cầu vượt sông của Ukraine ở Kharkiv, Kiev nhận thêm MiG-29 từ Ba Lan","Nga phá cầu vượt sông của Ukraine ở Kharkiv, Kiev nhận thêm MiG-29 từ Ba Lan",vi,2026-01-16 22:12:18.404488,nga phá cầu vượt sông của ukraine ở kharkiv kiev nhận thêm mig từ ba lan,nga phá cầu_vượt sông của ukraine ở kharkiv kiev nhận thêm mig từ ba lan
VietnamNet,Cựu Tổng thống Hàn Quốc Yoon Suk-yeol bị kết án 5 năm tù giam,Cựu Tổng thống Hàn Quốc Yoon Suk-yeol bị kết án 5 năm tù giam,vi,2026-01-16 22:12:18.404493,cựu tổng thống hàn quốc yoon sukyeol bị kết án năm tù giam,cựu tổng_thống hàn_quốc yoon sukyeol bị kết_án năm tù_giam
VietnamNet,Tổng thống Macron cảnh báo Pháp nằm trong tầm bắn của tên lửa Nga,Tổng thống Macron cảnh báo Pháp nằm trong tầm bắn của tên lửa Nga,vi,2026-01-16 22:12:18.404498,tổng thống macron cảnh báo pháp nằm trong tầm bắn của tên lửa nga,tổng_thống macron cảnh_báo pháp nằm trong tầm bắn của tên_lửa nga
VietnamNet,Ông Trump tuyên bố thành lập Hội đồng Hòa bình Dải Gaza,Ông Trump tuyên bố thành lập Hội đồng Hòa bình Dải Gaza,vi,2026-01-16 22:12:18.404503,ông trump tuyên bố thành lập hội đồng hòa bình dải gaza,ông trump tuyên_bố thành_lập hội_đồng hòa bình dải gaza
VietnamNet,Tổng thống Nga Putin đưa ra cảnh báo về tình hình thế giới,Tổng thống Nga Putin đưa ra cảnh báo về tình hình thế giới,vi,2026-01-16 22:12:18.404507,tổng thống nga putin đưa ra cảnh báo về tình hình thế giới,tổng_thống nga putin đưa ra cảnh_báo về tình_hình thế_giới
